Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
30,"A Aspinall. R Gras","K-means clustering as a speciation mechanism within an individual-based evolving predator-prey ecosystem simulation",2010,"International Conference on Active Media Technology","Springer","http://link.springer.com/chapter/10.1007/978-3-642-15470-6_33","https://scholar.google.com/scholar?cites=13430984787524740083&as_sdt=5,33&sciodt=0,33&hl=en&num=20",449,"2017-06-15","","","","",0,0,0,0,30
30,"O Shamir. N Tishby","Stability and model selection in k-means clustering",2010,"Machine learning","Springer","http://www.springerlink.com/index/5720510866101220.pdf","https://scholar.google.com/scholar?cites=11935888014373680427&as_sdt=5,33&sciodt=0,33&hl=en&num=20",520,"2017-06-15","","","","",0,0,0,0,30
30,"P D'urso. P Giordani","A robust fuzzy k-means clustering model for interval valued data",2006,"Computational Statistics","Springer","http://www.springerlink.com/index/BU7762R5XG11067J.pdf","https://scholar.google.com/scholar?cites=13872709040967943767&as_sdt=5,33&sciodt=0,33&hl=en&num=20",529,"2017-06-15","","","","",0,0,0,0,30
30,"T Onoda. M Sakai. S Yamada","Careful seeding method based on independent components analysis for k-means clustering",2012,"Journal of Emerging Technologies in Web …","Citeseer","","https://scholar.google.com/scholar?cites=6642911037656512583&as_sdt=5,33&sciodt=0,33&hl=en&num=20",551,"2017-06-15","CITATION","","","",0,0,0,0,30
30,"X Wang. M Leeser","K-means clustering for multispectral images using floating-point divide",2007,"… Machines. 2007. FCCM 2007. 15th Annual …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4297252/","https://scholar.google.com/scholar?cites=2394379692882812162&as_sdt=5,33&sciodt=0,33&hl=en&num=20",570,"2017-06-15","","","","",0,0,0,0,30
30,"YK Lam. PWM Tsang","eXploratory K-Means: a new simple and efficient algorithm for gene clustering",2012,"Applied Soft Computing","Elsevier","http://www.sciencedirect.com/science/article/pii/S1568494611004327","https://scholar.google.com/scholar?cites=2055159139041301010&as_sdt=5,33&sciodt=0,33&hl=en&num=20",672,"2017-06-15","","","","",0,0,0,0,30
30,"KE Voges. NKL Pope. MR Brown","Cluster analysis of marketing data examining on-line shopping orientation: A comparison of k-means and rough clustering approaches",2002,"Heuristic and Optimization for …","igi-global.com","http://www.igi-global.com/chapter/cluster-analysis-marketing-data-examining/22156","https://scholar.google.com/scholar?cites=10455756835369924438&as_sdt=5,33&sciodt=0,33&hl=en&num=20",782,"2017-06-15","","","","",0,0,0,0,30
29,"A Sugiyama. M Kotani","Analysis of gene expression data by using self-organizing maps and k-means clustering",2002,"… . 2002. IJCNN'02. Proceedings of the …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1007690/","https://scholar.google.com/scholar?cites=6308703238916960830&as_sdt=5,33&sciodt=0,33&hl=en&num=20",343,"2017-06-15","","","","",0,0,0,0,29
29,"P Dhanalakshmi. T Kanimozhi","Automatic segmentation of brain tumor using K-Means clustering and its area calculation",2013,"International Journal of …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/fa97/5d25db77c6bce95f0910dbf95a1a552ef518.pdf","https://scholar.google.com/scholar?cites=5593504786530136118&as_sdt=5,33&sciodt=0,33&hl=en&num=20",404,"2017-06-15","PDF","","","",0,0,0,0,29
29,"M Ferrer. E Valveny. F Serratosa. I Bardají…","Graph-based k-means clustering: A comparison of the set median versus the generalized median graph",2009,"Computer Analysis of …","Springer","http://www.springerlink.com/index/4018663785h28723.pdf","https://scholar.google.com/scholar?cites=17496018807599634182&as_sdt=5,33&sciodt=0,33&hl=en&num=20",425,"2017-06-15","","","","",0,0,0,0,29
29,"V Jumb. M Sohani. A Shrivas","Color Image Segmentation Using K-Means Clustering and Otsu's Adaptive Thresholding",2014,"International Journal of Innovative …","Citeseer","","https://scholar.google.com/scholar?cites=14354989455553958078&as_sdt=5,33&sciodt=0,33&hl=en&num=20",473,"2017-06-15","CITATION","","","",0,0,0,0,29
29,"TW Chen. SY Chien","Flexible hardware architecture of hierarchical K-means clustering for large cluster number",2011,"IEEE Transactions on Very Large Scale …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5481979/","https://scholar.google.com/scholar?cites=4198410026118217138&as_sdt=5,33&sciodt=0,33&hl=en&num=20",500,"2017-06-15","","","","",0,0,0,0,29
29,"TH Sarma. P Viswanath. BE Reddy","A hybrid approach to speed-up the k-means clustering method",2013,"International Journal of Machine …","Springer","http://link.springer.com/article/10.1007/s13042-012-0079-7","https://scholar.google.com/scholar?cites=9434681654034242732&as_sdt=5,33&sciodt=0,33&hl=en&num=20",559,"2017-06-15","","","","",0,0,0,0,29
29,"X Wang","A fast exact k-nearest neighbors algorithm for high dimensional search using k-means clustering and triangle inequality",2011,"Neural Networks (IJCNN). The 2011 International …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6033373/","https://scholar.google.com/scholar?cites=6332200725911149931&as_sdt=5,33&sciodt=0,33&hl=en&num=20",683,"2017-06-15","","","","",0,0,0,0,29
28,"BR Jipkate. VV Gohokar","A comparative analysis of fuzzy c-means clustering and k means clustering algorithms",2012,"International Journal Of Computational …","Citeseer","","https://scholar.google.com/scholar?cites=7708472042531987487&as_sdt=5,33&sciodt=0,33&hl=en&num=20",337,"2017-06-15","CITATION","","","",0,0,0,0,28
28,"MCJ Christ. RMS Parvathi","Segmentation of medical image using K-means clustering and marker controlled watershed algorithm",2012,"European Journal of Scientific Research","","","https://scholar.google.com/scholar?cites=17361911717444752071&as_sdt=5,33&sciodt=0,33&hl=en&num=20",351,"2017-06-15","CITATION","","","",0,0,0,0,28
28,"D Reddy. PK Jana. IS Member","Initialization for K-means clustering using Voronoi diagram",2012,"Procedia Technology","Elsevier","http://www.sciencedirect.com/science/article/pii/S2212017312003404","https://scholar.google.com/scholar?cites=18267570491227153310&as_sdt=5,33&sciodt=0,33&hl=en&num=20",353,"2017-06-15","HTML","","","",0,0,0,0,28
28,"FX Wu. WJ Zhang. AJ Kusalik","A genetic k-means clustering algorithm applied to gene expression data",2003,"Conference of the Canadian Society for …","Springer","http://link.springer.com/chapter/10.1007/3-540-44886-1_44","https://scholar.google.com/scholar?cites=6108747891283603961&as_sdt=5,33&sciodt=0,33&hl=en&num=20",378,"2017-06-15","","","","",0,0,0,0,28
28,"J Xu. B Xu. W Zhang. W Zhang. J Hou","Stable initialization scheme for k-means clustering",2009,"Wuhan University Journal of …","Springer","http://www.springerlink.com/index/4k5l8882r5810k42.pdf","https://scholar.google.com/scholar?cites=15532223193332645965&as_sdt=5,33&sciodt=0,33&hl=en&num=20",388,"2017-06-15","","","","",0,0,0,0,28
28,"Y Zhu. J Yu. C Jia","Initializing k-means clustering using affinity propagation",2009,"Hybrid Intelligent Systems. 2009. HIS'09. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5254349/","https://scholar.google.com/scholar?cites=14652086993926003176&as_sdt=5,33&sciodt=0,33&hl=en&num=20",430,"2017-06-15","","","","",0,0,0,0,28
28,"F Khan","An initial seed selection algorithm for k-means clustering of georeferenced data to improve replicability of cluster assignments for mapping application",2012,"Applied Soft Computing","Elsevier","http://www.sciencedirect.com/science/article/pii/S1568494612003377","https://scholar.google.com/scholar?cites=3104543549443005833&as_sdt=5,33&sciodt=0,33&hl=en&num=20",442,"2017-06-15","","","","",0,0,0,0,28
28,"MY Mashor","Improving the performance of k-means clustering algorithm to position the centers of RBF network",1998,"International Journal of the Computer. The …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/7b9c/37d1264bbb78c2ba580e8bba24c4b329ffe2.pdf","https://scholar.google.com/scholar?cites=18029035371036051446&as_sdt=5,33&sciodt=0,33&hl=en&num=20",450,"2017-06-15","PDF","","","",0,0,0,0,28
28,"X Xing. J Pan. LC Jiao","A novel k-means clustering based on the immune programming algorithm",2003,"CHINESE JOURNAL OF COMPUTERS- …","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTOTAL-JSJX200305011.htm","https://scholar.google.com/scholar?cites=16744390377631715686&as_sdt=5,33&sciodt=0,33&hl=en&num=20",451,"2017-06-15","","","","",0,0,0,0,28
28,"T Saegusa. T Maruyama","An FPGA implementation of k-means clustering for color images based on Kd-tree",2006,"Field Programmable Logic and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4101030/","https://scholar.google.com/scholar?cites=14235729741646324773&as_sdt=5,33&sciodt=0,33&hl=en&num=20",488,"2017-06-15","","","","",0,0,0,0,28
28,"M Leeser. J Theiler. M Estlick…","Design tradeoffs in a hardware implementation of the k-means clustering algorithm",2000,"Sensor Array and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/878063/","https://scholar.google.com/scholar?cites=11279839902131465479&as_sdt=5,33&sciodt=0,33&hl=en&num=20",509,"2017-06-15","","","","",0,0,0,0,28
28,"F Lindsten. H Ohlsson. L Ljung","Just relax and come clustering!: A convexification of k-means clustering",2011,"","diva-portal.org","http://www.diva-portal.org/smash/record.jsf?pid=diva2:650707","https://scholar.google.com/scholar?cites=8083360913494529213&as_sdt=5,33&sciodt=0,33&hl=en&num=20",599,"2017-06-15","BOOK","","","",0,0,0,0,28
28,"D Steinley","Stability analysis in K‐means clustering",2008,"British Journal of Mathematical and Statistical …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1348/000711007X184849/full","https://scholar.google.com/scholar?cites=10299962249257531158&as_sdt=5,33&sciodt=0,33&hl=en&num=20",626,"2017-06-15","","","","",0,0,0,0,28
27,"T Wakahara. K Kita","Binarization of color character strings in scene images using K-means clustering and support vector machines",2011,"Document Analysis and Recognition ( …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6065318/","https://scholar.google.com/scholar?cites=9307775670568347580&as_sdt=5,33&sciodt=0,33&hl=en&num=20",344,"2017-06-15","","","","",0,0,0,0,27
27,"SSR Abidi. J Ong","A data mining strategy for inductive data clustering: a synergy between self-organising neural networks and K-means clustering techniques",2000,"TENCON 2000. Proceedings","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/888802/","https://scholar.google.com/scholar?cites=6387133035207974706&as_sdt=5,33&sciodt=0,33&hl=en&num=20",445,"2017-06-15","","","","",0,0,0,0,27
27,"SB Zhou. ZY Xu. XQ Tang","New method for determining optimal number of clusters in K-means clustering algorithm",2010,"Jisuanji …","… Technology Institute. No. 26. PO Box …","","https://scholar.google.com/scholar?cites=866266069306768503&as_sdt=5,33&sciodt=0,33&hl=en&num=20",463,"2017-06-15","CITATION","","","",0,0,0,0,27
27,"DC Carslaw. SD Beevers","Characterising and understanding emission sources using bivariate polar plots and k-means clustering",2013,"Environmental modelling & software","Elsevier","http://www.sciencedirect.com/science/article/pii/S136481521200237X","https://scholar.google.com/scholar?cites=2932335924917637281&as_sdt=5,33&sciodt=0,33&hl=en&num=20",506,"2017-06-15","","","","",0,0,0,0,27
27,"B Altintas. T Serif","Improving RSS-based indoor positioning algorithm via K-Means clustering",2011,"Wireless Conference 2011-Sustainable …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5898019/","https://scholar.google.com/scholar?cites=2836157001157412408&as_sdt=5,33&sciodt=0,33&hl=en&num=20",546,"2017-06-15","","","","",0,0,0,0,27
27,"R Coppi. P D'urso","Fuzzy K-means clustering models for triangular fuzzy time trajectories",2002,"Statistical Methods & Applications","Springer","http://www.springerlink.com/index/C344165518313V4X.pdf","https://scholar.google.com/scholar?cites=9928109317272321040&as_sdt=5,33&sciodt=0,33&hl=en&num=20",547,"2017-06-15","","","","",0,0,0,0,27
27,"MJ Watts. SP Worner","Estimating the risk of insect species invasion: Kohonen self-organising maps versus k-means clustering",2009,"Ecological Modelling","Elsevier","http://www.sciencedirect.com/science/article/pii/S0304380008005966","https://scholar.google.com/scholar?cites=1012279321857957962&as_sdt=5,33&sciodt=0,33&hl=en&num=20",560,"2017-06-15","","","","",0,0,0,0,27
27,"G Mantena. X Anguera","Speed improvements to information retrieval-based dynamic time warping using hierarchical k-means clustering",2013,"Acoustics. Speech and Signal …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6639327/","https://scholar.google.com/scholar?cites=16486251718104281936&as_sdt=5,33&sciodt=0,33&hl=en&num=20",564,"2017-06-15","","","","",0,0,0,0,27
27,"M Bolla","Penalized versions of the Newman-Girvan modularity and their relation to normalized cuts and k-means clustering",2011,"Physical Review E","APS","https://journals.aps.org/pre/abstract/10.1103/PhysRevE.84.016108","https://scholar.google.com/scholar?cites=8386509360743884935&as_sdt=5,33&sciodt=0,33&hl=en&num=20",587,"2017-06-15","","","","",0,0,0,0,27
27,"N Dhanachandra. K Manglem. YJ Chanu","Image segmentation using K-means clustering algorithm and subtractive clustering algorithm",2015,"Procedia Computer Science","Elsevier","http://www.sciencedirect.com/science/article/pii/S1877050915014143","https://scholar.google.com/scholar?cites=15242788508370473853&as_sdt=5,33&sciodt=0,33&hl=en&num=20",590,"2017-06-15","HTML","","","",0,0,0,0,27
27,"JJ López. JA Aguado. F Martín. F Munoz…","Hopfield–K-Means clustering algorithm: A proposal for the segmentation of electricity customers",2011,"Electric Power Systems …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0378779610002713","https://scholar.google.com/scholar?cites=4215978442257326901&as_sdt=5,33&sciodt=0,33&hl=en&num=20",591,"2017-06-15","","","","",0,0,0,0,27
27,"A Kathuria. BJ Jansen. C Hafernik. A Spink","Classifying the user intent of web queries using k-means clustering",2010,"Internet Research","emeraldinsight.com","http://www.emeraldinsight.com/doi/abs/10.1108/10662241011084112","https://scholar.google.com/scholar?cites=8265502635179746527&as_sdt=5,33&sciodt=0,33&hl=en&num=20",679,"2017-06-15","","","","",0,0,0,0,27
27,"LEI Xiao-Feng. XIE Kun-Qing. L Fan. X Zheng-yi","An efficient clustering algorithm based on local optimality of k-means",2008,"","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.484.7290","https://scholar.google.com/scholar?cites=5934045066313719866&as_sdt=5,33&sciodt=0,33&hl=en&num=20",759,"2017-06-15","","","","",0,0,0,0,27
27,"R Green. I Staffell. N Vasilakos","Divide and Conquer? ${k} $-Means Clustering of Demand Data Allows Rapid and Accurate Simulations of the British Electricity System",2014,"IEEE Transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6729088/","https://scholar.google.com/scholar?cites=15818778807441206311&as_sdt=5,33&sciodt=0,33&hl=en&num=20",812,"2017-06-15","","","","",0,0,0,0,27
27,"JS Chen. RKH Ching. YS Lin","An extended study of the K-means algorithm for data clustering and its applications",2004,"Journal of the Operational Research …","Springer","http://link.springer.com/article/10.1057/palgrave.jors.2601732","https://scholar.google.com/scholar?cites=18179067249893620986&as_sdt=5,33&sciodt=0,33&hl=en&num=20",867,"2017-06-15","","","","",0,0,0,0,27
27,"J Han. T Kim. J Choi","Web document clustering by using automatic keyphrase extraction",2007,"Proceedings of the 2007 IEEE/WIC/ACM …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1339658","https://scholar.google.com/scholar?cites=18391117491829975031&as_sdt=5,33&sciodt=0,33&hl=en&num=20",921,"2017-06-15","","","","",0,0,0,0,27
26,"N Kaur. JK Sahiwal. N Kaur","Efficient k-means clustering algorithm using ranking method in data mining",2012,"… Journal of Advanced Research in Computer …","ijarcet.org","http://ijarcet.org/wp-content/uploads/IJARCET-VOL-1-ISSUE-3-85-91.pdf","https://scholar.google.com/scholar?cites=4302563511067196229&as_sdt=5,33&sciodt=0,33&hl=en&num=20",348,"2017-06-15","PDF","","","",0,0,0,0,26
26,"M Upmanyu. AM Namboodiri. K Srinathan…","Efficient privacy preserving k-means clustering",2010,"Pacific-Asia Workshop …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-13601-6_17","https://scholar.google.com/scholar?cites=10391164926307522293&as_sdt=5,33&sciodt=0,33&hl=en&num=20",423,"2017-06-15","","","","",0,0,0,0,26
26,"L Wang. L Bo. L Jiao","A modified K-means clustering with a density-sensitive distance metric",2006,"International Conference on Rough Sets and …","Springer","http://link.springer.com/chapter/10.1007/11795131_79","https://scholar.google.com/scholar?cites=13636769483517910287&as_sdt=5,33&sciodt=0,33&hl=en&num=20",435,"2017-06-15","","","","",0,0,0,0,26
26,"J Zhu. H Wang","An improved K-means clustering algorithm",2010,"… and Engineering (ICIME). 2010 The 2nd IEEE …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5478087/","https://scholar.google.com/scholar?cites=5312464715345543004&as_sdt=5,33&sciodt=0,33&hl=en&num=20",481,"2017-06-15","","","","",0,0,0,0,26
26,"N Chen. Z Xu. M Xia","Hierarchical hesitant fuzzy K-means clustering algorithm",2014,"Applied Mathematics-A Journal of Chinese …","researchgate.net","https://www.researchgate.net/profile/Zeshui_Xu2/publication/271631156_Hierarchical_hesitant_fuzzy_K-means_clustering_algorithm/links/569dcf3f08ae950bd7a6b48b.pdf","https://scholar.google.com/scholar?cites=7639391334758757784&as_sdt=5,33&sciodt=0,33&hl=en&num=20",507,"2017-06-15","PDF","","","",0,0,0,0,26
26,"L Morissette. S Chartier","The k-means clustering technique: General considerations and implementation in Mathematica",2013,"Tutorials in Quantitative Methods for …","mail.tqmp.org","http://mail.tqmp.org/RegularArticles/vol09-1/p015/p015.pdf","https://scholar.google.com/scholar?cites=10313215777477868127&as_sdt=5,33&sciodt=0,33&hl=en&num=20",524,"2017-06-15","PDF","","","",0,0,0,0,26
26,"H Kashima. J Hu. B Ray. M Singh","K-means clustering of proportional data using L1 distance",2008,"Pattern Recognition. 2008. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4760982/","https://scholar.google.com/scholar?cites=15646499183506452881&as_sdt=5,33&sciodt=0,33&hl=en&num=20",534,"2017-06-15","","","","",0,0,0,0,26
26,"MA Dickson. B Ni. S Han","Crop row segmentation by K-means clustering for a vision guidance system",2004,"US Patent 6,686,951","Google Patents","https://www.google.com/patents/US6686951","https://scholar.google.com/scholar?cites=1632769194149580481&as_sdt=5,33&sciodt=0,33&hl=en&num=20",597,"2017-06-15","","","","",0,0,0,0,26
26,"A Rekik. M Zribi. AB Hamida. M Benjelloun","An optimal unsupervised satellite image segmentation approach based on pearson system and k-means clustering algorithm initialization",2009,"methods","idc-online.com","https://www.idc-online.com/technical_references/pdfs/electronic_engineering/An%20Optimal%20Unsupervised.pdf","https://scholar.google.com/scholar?cites=13478226561226238645&as_sdt=5,33&sciodt=0,33&hl=en&num=20",631,"2017-06-15","PDF","","","",0,0,0,0,26
26,"D Wang. F Nie. H Huang","Unsupervised feature selection via unified trace ratio formulation and k-means clustering (track)",2014,"… Machine Learning and Knowledge Discovery in …","Springer","http://link.springer.com/chapter/10.1007/978-3-662-44845-8_20","https://scholar.google.com/scholar?cites=12407417219351466354&as_sdt=5,33&sciodt=0,33&hl=en&num=20",914,"2017-06-15","","","","",0,0,0,0,26
25,"M Khalilian. FZ Boroujeni. N Mustapha…","K-means divide and conquer clustering",2009,"… . 2009. ICCAE'09. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4804538/","https://scholar.google.com/scholar?cites=17346282482699165589&as_sdt=5,33&sciodt=0,33&hl=en&num=20",472,"2017-06-15","","","","",0,0,0,0,25
25,"K Liao. G Liu. L Xiao. C Liu","A sample-based hierarchical adaptive K-means clustering method for large-scale video retrieval",2013,"Knowledge-Based Systems","Elsevier","http://www.sciencedirect.com/science/article/pii/S0950705113001524","https://scholar.google.com/scholar?cites=13273626423983173330&as_sdt=5,33&sciodt=0,33&hl=en&num=20",498,"2017-06-15","","","","",0,0,0,0,25
25,"Z Liao. X Lu. T Yang. H Wang","Missing data imputation: a fuzzy K-means clustering algorithm over sliding window",2009,"Fuzzy Systems and Knowledge …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5358917/","https://scholar.google.com/scholar?cites=1786757440125578988&as_sdt=5,33&sciodt=0,33&hl=en&num=20",554,"2017-06-15","","","","",0,0,0,0,25
25,"JB Kim. HS Park. MH Park. HJ Kim","A real-time region-based motion segmentation using adaptive thresholding and K-means clustering",2001,"Australian Joint Conference on …","Springer","http://link.springer.com/chapter/10.1007/3-540-45656-2_19","https://scholar.google.com/scholar?cites=14775572831636333786&as_sdt=5,33&sciodt=0,33&hl=en&num=20",604,"2017-06-15","","","","",0,0,0,0,25
25,"T Zhao. A Nehorai. B Porat","K-means clustering-based data detection and symbol-timing recovery for burst-mode optical receiver",2006,"IEEE transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1673682/","https://scholar.google.com/scholar?cites=2365015751498013160&as_sdt=5,33&sciodt=0,33&hl=en&num=20",627,"2017-06-15","","","","",0,0,0,0,25
25,"A Bilge. H Polat","A scalable privacy-preserving recommendation scheme via bisecting k-means clustering",2013,"Information Processing & Management","Elsevier","http://www.sciencedirect.com/science/article/pii/S0306457313000320","https://scholar.google.com/scholar?cites=7294692462613045787&as_sdt=5,33&sciodt=0,33&hl=en&num=20",730,"2017-06-15","","","","",0,0,0,0,25
25,"M Al-Zoubi. A Hudaib. A Huneiti. B Hammo","New efficient strategy to accelerate k-means clustering algorithm",2008,"American Journal of Applied Sciences","","","https://scholar.google.com/scholar?cites=15518742498319151754&as_sdt=5,33&sciodt=0,33&hl=en&num=20",773,"2017-06-15","CITATION","","","",0,0,0,0,25
24,"D Kim. K Kim. KH Park. JH Lee…","A music recommendation system with a dynamic K-means clustering algorithm",2007,"Machine Learning and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4457263/","https://scholar.google.com/scholar?cites=1518015964363805347&as_sdt=5,33&sciodt=0,33&hl=en&num=20",376,"2017-06-15","","","","",0,0,0,0,24
24,"P Saha. D Tarafdar. SK Pal. P Saha…","Modeling of wire electro-discharge machining of TiC/Fe in situ metal matrix composite using normalized RBFN with enhanced k-means clustering technique",2009,"… International Journal of …","Springer","http://www.springerlink.com/index/p90l47257l7803p8.pdf","https://scholar.google.com/scholar?cites=12658920130750202916&as_sdt=5,33&sciodt=0,33&hl=en&num=20",377,"2017-06-15","","","","",0,0,0,0,24
24,"NK Visalakshi. J Suguna","K-means clustering using Max-min distance measure",2009,"… NAFIPS 2009. Annual Meeting of the …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5156398/","https://scholar.google.com/scholar?cites=14655926711161899407&as_sdt=5,33&sciodt=0,33&hl=en&num=20",492,"2017-06-15","","","","",0,0,0,0,24
24,"M Shovon. H Islam. M Haque","An Approach of Improving Students Academic Performance by using k means clustering algorithm and Decision tree",2012,"arXiv preprint arXiv:1211.6340","arxiv.org","https://arxiv.org/abs/1211.6340","https://scholar.google.com/scholar?cites=14072203289492110127&as_sdt=5,33&sciodt=0,33&hl=en&num=20",517,"2017-06-15","","","","",0,0,0,0,24
24,"L Tian. W Jianwen","Research on network intrusion detection system based on improved k-means clustering algorithm",2009,"… . 2009. IFCSTA'09. International Forum on","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5385128/","https://scholar.google.com/scholar?cites=12263160574261171254&as_sdt=5,33&sciodt=0,33&hl=en&num=20",518,"2017-06-15","","","","",0,0,0,0,24
24,"S Nandagopalan. BS Adiga…","Automatic segmentation and ventricular border detection of 2D echocardiographic images combining k-means clustering and active contour model",2010,"Computer and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5474457/","https://scholar.google.com/scholar?cites=2087106525339385149&as_sdt=5,33&sciodt=0,33&hl=en&num=20",561,"2017-06-15","","","","",0,0,0,0,24
24,"Y Zhang. X Xu. Y Ye","NSS-AKmeans: An Agglomerative Fuzzy K-means clustering method with automatic selection of cluster number",2010,"Advanced Computer Control (ICACC). …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5487179/","https://scholar.google.com/scholar?cites=14877112867068458237&as_sdt=5,33&sciodt=0,33&hl=en&num=20",574,"2017-06-15","","","","",0,0,0,0,24
24,"X Wang. W Cottrell. S Mu","Using k-means clustering to identify time-of-day break points for traffic signal timing plans",2005,"Intelligent Transportation Systems. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1520102/","https://scholar.google.com/scholar?cites=7797081551417009210&as_sdt=5,33&sciodt=0,33&hl=en&num=20",578,"2017-06-15","","","","",0,0,0,0,24
24,"AS Darabant. A Campan","Semi-supervised learning techniques: k-means clustering in OODB Fragmentation",2004,"Computational Cybernetics. 2004. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1437742/","https://scholar.google.com/scholar?cites=13144799443915778804&as_sdt=5,33&sciodt=0,33&hl=en&num=20",596,"2017-06-15","","","","",0,0,0,0,24
24,"Z Muda. W Yassin. MN Sulaiman…","Intrusion detection based on k-means clustering and OneR classification",2011,"… Assurance and Security …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6122818/","https://scholar.google.com/scholar?cites=12671141967383903521&as_sdt=5,33&sciodt=0,33&hl=en&num=20",617,"2017-06-15","","","","",0,0,0,0,24
24,"V Kumar. H Chauhan. D Panwar","K-means clustering approach to analyze NSL-KDD intrusion detection dataset",2013,"International Journal of Soft Computing …","cs.rit.edu","https://www.cs.rit.edu/~ark/fall2015/654/team/11/presentation2.pdf","https://scholar.google.com/scholar?cites=18335616272563713150&as_sdt=5,33&sciodt=0,33&hl=en&num=20",624,"2017-06-15","PDF","","","",0,0,0,0,24
24,"N Venkateswaran. YVR Rao","K-Means clustering based image compression in wavelet domain",2007,"Information Technology Journal","","","https://scholar.google.com/scholar?cites=5676750612339631311&as_sdt=5,33&sciodt=0,33&hl=en&num=20",699,"2017-06-15","CITATION","","","",0,0,0,0,24
24,"Z Qian. D Xu","Automatic eye detection using intensity filtering and K-means clustering",2010,"Pattern Recognition Letters","Elsevier","http://www.sciencedirect.com/science/article/pii/S0167865510001522","https://scholar.google.com/scholar?cites=6305972768246428064&as_sdt=5,33&sciodt=0,33&hl=en&num=20",767,"2017-06-15","","","","",0,0,0,0,24
24,"BT Luke","K-means clustering",2008,"Tutorial Slides. http://fconyx ncifcrf. gov/~ lukeb/kmeans …","","","https://scholar.google.com/scholar?cites=16816537005400320929&as_sdt=5,33&sciodt=0,33&hl=en&num=20",774,"2017-06-15","CITATION","","","",0,0,0,0,24
23,"B Maliatski. O Yadid-Pecht","Hardware-driven adaptive k-means clustering for real-time video imaging",2005,"… on Circuits and Systems for Video …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1377374/","https://scholar.google.com/scholar?cites=16992869126619938016&as_sdt=5,33&sciodt=0,33&hl=en&num=20",503,"2017-06-15","","","","",0,0,0,0,23
23,"N Chehata. N David. F Bretar","LIDAR data classification using hierarchical K-means clustering",2008,"ISPRS Congress Beijing 2008","lareg.ensg.ign.fr","http://lareg.ensg.ign.fr/labos/matis/pdf/articles_conf/2008/chehata_isprs2008.pdf","https://scholar.google.com/scholar?cites=17548335953300389992&as_sdt=5,33&sciodt=0,33&hl=en&num=20",618,"2017-06-15","PDF","","","",0,0,0,0,23
23,"R Chitta. MN Murty","Two-level k-means clustering algorithm for k–τ relationship establishment and linear-time classification",2010,"Pattern Recognition","Elsevier","http://www.sciencedirect.com/science/article/pii/S003132030900363X","https://scholar.google.com/scholar?cites=5259662925268558126&as_sdt=5,33&sciodt=0,33&hl=en&num=20",666,"2017-06-15","","","","",0,0,0,0,23
